Fecha;Velocidad_ID_Fan;Presio_salida_cono_Ciclon_1;Descarbonatizacion_Ciclon_4_Sum;Temperatura_recamara;Oxigeno_recamara;NOX_recamara;SO2_recamara;Velocidad_horno_RPM;Combustible_total_principal_kg;Petcoke_principal_Kg_h;Combustible_liquido_principal;Alimentacion_Crudo_horno;Corriente_Motor_principal_A;Temperatura_zona;Temperatura_aire_secundario;Saturacion_cal_Crudo_Horno;Cal_libre_Clinker;Presion_camara_4_enfriadora;Temperatura_salida_enfriadora;Temperatura_grilla_5;Presion_diferencial_colector_enfriadora;Temperatura_entrada_colector_enfriadora;Temperatura_salida_colector enfriadora
1/10/2021 0:13;897,5394897;-332,9720459;62,93000031;930,3867798;4,976427555;533,8396606;141,7785645;2,054150343;5504,538086;4629,810547;29,81501007;84,15380859;314,0539551;1074,174316;848,6951294;96,36840057;0,639999986;197,0432587;311,9707031;45,88995743;119,2369385;194,7285309;161,8879547
1/10/2021 0:13;897,5394897;-349,6845703;62,93000031;930,3867798;4,976427555;513,5855713;92,59008026;2,054150343;5504,538086;4624,944824;29,81501007;84,15380859;311,4498596;1083,722656;848,6951294;96,36840057;0,639999986;198,0848999;311,9707031;45,88995743;121,8410034;194,4394379;161,8879547
1/10/2021 0:14;897,5394897;-332,5322266;62,93000031;930,3867798;4,976427555;535,286377;92,59008026;2,054150343;5504,538086;4643,61377;29,81501007;84,15380859;298,7766113;1105,365479;848,6951294;96,36840057;0,639999986;199,8209686;313,1859436;45,88995743;130,2319946;194,4394379;161,8879547
1/10/2021 0:14;897,5394897;-333,8515625;62,93000031;930,3867798;4,976427555;551,2003174;92,59008026;2,054150343;5504,538086;4642,43457;29,81501007;84,15380859;300,6862793;1119,051514;848,6951294;96,36840057;0,639999986;195,3071899;313,1859436;45,88995743;110,5565796;194,8712006;161,8879547
1/10/2021 0:15;897,5394897;-332,9720459;62,93000031;930,3867798;5,025037289;564,2208252;92,59008026;2,054150343;5504,538086;4654,193848;29,81501007;84,15380859;314,4011841;1104,410645;848,6951294;96,36840057;0,639999986;203,2930908;335,2339478;45,88995743;116,3435059;196,7307434;161,8879547
1/10/2021 0:15;897,5394897;-335,1710205;62,93000031;930,3867798;5,025037289;549,7536011;43,40159988;2,054150343;5504,538086;4661,645996;29,81501007;84,15380859;299,8182373;1105,047241;848,6951294;96,36840057;0,639999986;203,2930908;338,0116577;48,52298737;111,1352539;199,6163025;161,8879547
1/10/2021 0:16;897,5394897;-341,7680664;62,93000031;930,3867798;5,025037289;567,1142578;43,40159988;2,054150343;5504,538086;4649,646484;29,81501007;84,15380859;298,4293823;1114,913818;848,6951294;96,36840057;0,639999986;203,2930908;342,1781921;48,52298737;112,0032959;201,3787537;161,8879547
1/10/2021 0:16;897,5394897;-341,3282471;62,93000031;930,3867798;5,025037289;567,1142578;43,40159988;2,054150343;5504,538086;4639,162109;29,81501007;84,15380859;297,5613708;1122,55249;848,6951294;96,36840057;0,639999986;202,4250641;342,1781921;48,52298737;116,0541382;203,0761871;164,3473816
1/10/2021 0:17;897,5394897;-334,7312012;62,93000031;930,3867798;4,976427555;549,7536011;43,40159988;2,054150343;5504,538086;4657,398926;29,81501007;84,15380859;299,8182373;1120,961182;848,6951294;96,36840057;0,639999986;205,2027588;346,5183716;48,52298737;117,7902222;203,5437469;164,3473816
1/10/2021 0:17;897,5394897;-376,0727539;62,93000031;930,3867798;4,927817822;541,0733032;43,40159988;2,054150343;5502,567383;4655,380371;29,81501007;84,15380859;298,4293823;1113,32251;848,6951294;96,36840057;0,639999986;205,5499725;348,9488525;48,52298737;114,6074219;204,8230133;164,3473816
1/10/2021 0:18;897,5394897;-332,9720459;62,93000031;930,3867798;4,927817822;567,1142578;43,40159988;2,054150343;5502,567383;4659,97168;29,81501007;84,15380859;301,3807068;1116,505249;848,6951294;96,36840057;0,639999986;206,0707855;351,7265625;48,52298737;115,4754639;207,0201721;164,3473816
1/10/2021 0:18;897,5394897;-336,0506592;62,93000031;930,3867798;4,927817822;591,7084961;43,40159988;2,054150343;5502,567383;4663,428223;29,81501007;84,15380859;302,2487488;1123,507324;855,8303833;96,36840057;0,639999986;203,4666901;350,511322;48,52298737;115,4754639;207,0201721;164,3473816
1/10/2021 0:19;903,0949097;-337,3699951;62,93000031;930,3867798;4,927817822;594,6019287;43,40159988;2,054150343;5502,567383;4666,815918;29,81501007;84,15380859;306,4152832;1138,466553;855,8303833;96,36840057;0,639999986;203,4666901;350,511322;48,52298737;108,531189;210,2979279;166,6621399
1/10/2021 0:19;907,9558716;-332,0924072;62,93000031;930,3867798;4,927817822;596,048645;43,40159988;2,054150343;5502,567383;4654,149414;29,81501007;84,15380859;308,8457642;1101,546143;855,8303833;96,36840057;0,639999986;198,7793274;339,4005127;48,52298737;123,5770874;210,2979279;166,6621399
1/10/2021 0:20;907,9558716;-330,7729492;62,93000031;930,3867798;4,885284424;538,1798706;43,40159988;2,054150343;5502,567383;4663,591309;29,81501007;84,15380859;310,5818481;1112,367676;855,8303833;96,36840057;0,639999986;198,7793274;339,4005127;48,52298737;113,1607056;209,8009491;166,6621399
1/10/2021 0:20;907,9558716;-347,925293;62,93000031;930,3867798;4,836674213;523,7126465;43,40159988;2,054150343;5427,633301;4667,728027;28,45635223;84,15380859;309,7138062;1111,094482;855,8303833;96,36840057;0,639999986;196,5224457;325,3383789;48,52298737;115,7647705;209,2309265;166,6621399
1/10/2021 0:21;948,2325439;-364,6378174;62,93000031;930,3867798;4,800217152;533,8396606;43,40159988;2,054150343;5427,633301;4652,072266;28,45635223;84,15380859;307,2833252;1119,051514;855,8303833;96,36840057;0,639999986;197,0432587;319,7829895;48,52298737;115,7647705;209,2309265;169,1215515
1/10/2021 0:21;918,0250244;-355,8417969;62,93000031;930,3867798;4,800217152;520,8192139;43,40159988;2,054150343;5427,633301;4642,157715;28,45635223;84,15380859;308,8457642;1128,599854;855,8303833;96,36840057;0,639999986;197,0432587;319,7829895;48,52298737;118,3688965;209,2309265;169,1215515
1/10/2021 0:22;918,0250244;-344,8466797;62,93000031;930,3867798;4,800217152;528,0527954;43,40159988;2,054150343;5443,933594;4648,927246;29,09794235;84,15380859;308,8457642;1134,647217;855,8303833;96,36840057;0,639999986;194,265564;319,7829895;48,52298737;118,3688965;209,2309265;169,1215515
1/10/2021 0:22;918,0250244;-349,244751;62,93000031;930,3867798;4,836674213;543,9667358;43,40159988;2,054150343;5443,933594;4684,041992;29,09794235;84,15380859;310,2346191;1127,64502;855,8303833;96,36840057;0,639999986;194,265564;318,3941345;48,52298737;121,2623291;203,1260071;169,1215515
1/10/2021 0:23;918,0250244;-345,286499;62,93000031;930,3867798;4,885284424;551,2003174;43,40159988;2,054150343;5542,616211;4678,29248;30,75852585;84,15380859;310,5818481;1116,505249;855,8303833;96,36840057;0,639999986;193,397522;315,9636536;48,52298737;122,7090454;202,6898193;169,1215515
1/10/2021 0:23;938,8577881;-343,0875244;62,93000031;924,3094482;4,933894157;543,9667358;43,40159988;2,054150343;5513,695313;4690,448242;30,75852585;84,15380859;311,1026611;1128,918213;855,8303833;96,36840057;0,639999986;189,4045715;310,5818481;48,52298737;119,8156128;200,3035431;169,1215515
1/10/2021 0:24;933,6495972;-363,3183594;62,93000031;924,3094482;4,933894157;555,5404663;43,40159988;2,054150343;5536,296875;4657,517578;30,75852585;84,15380859;312,8387146;1114,913818;855,8303833;96,36840057;0,639999986;189,4045715;307,2833252;48,52298737;121,8410034;199,7214966;169,1215515
1/10/2021 0:24;933,6495972;-349,244751;62,93000031;924,3094482;5,025037289;551,2003174;43,40159988;2,054150343;5536,296875;4665,717773;30,75852585;84,15380859;309,7138062;1114,913818;855,8303833;96,36840057;0,639999986;189,4045715;304,8528442;48,52298737;111,4246216;197,3475189;169,1215515
1/10/2021 0:25;928,4414063;-360,6795654;62,93000031;924,3094482;5,025037289;545,4134521;43,40159988;2,054150343;5531,521973;4660,145996;30,75852585;84,15380859;317,0052795;1127,64502;855,8303833;96,36840057;0,639999986;189,4045715;304,8528442;48,52298737;117,2114868;196,7669525;169,1215515
1/10/2021 0:25;928,0941772;-364,6378174;62,93000031;924,3094482;5,025037289;520,8192139;43,40159988;2,054150343;5504,526367;4658,802734;30,75852585;84,15380859;317,0052795;1141,331055;855,8303833;96,36840057;0,639999986;187,4949036;300,3390503;48,52298737;117,2114868;196,7669525;169,1215515
1/10/2021 0:26;922,8859863;-349,6845703;62,93000031;924,3094482;5,025037289;538,1798706;43,40159988;2,054150343;5504,526367;4673,677734;30,15467453;84,15380859;314,4011841;1137,193359;855,8303833;96,36840057;0,639999986;187,4949036;300,3390503;48,52298737;114,3180542;193,4444122;169,1215515
1/10/2021 0:26;922,8859863;-369,475708;62,93000031;924,3094482;5,073647022;519,3724976;43,40159988;2,054150343;5504,526367;4668,385254;30,15467453;84,15380859;314,4011841;1141,64917;855,8303833;96,36840057;0,639999986;189,0573578;301,5543213;48,52298737;115,7647705;192,2697906;169,1215515
1/10/2021 0:27;922,8859863;-360,6795654;62,93000031;924,3094482;5,128333092;494,7782288;43,40159988;2,054150343;5504,526367;4640,330566;30,15467453;84,15380859;313,7067566;1120,642822;855,8303833;96,36840057;0,639999986;189,0573578;305,7208557;48,52298737;123,2877197;192,2697906;166,6621399
1/10/2021 0:27;922,8859863;-357,1611328;62,93000031;924,3094482;5,128333092;480,3110352;43,40159988;2,054150343;5504,526367;4670,395508;30,15467453;84,15380859;313,7067566;1141,012695;855,8303833;96,36840057;0,639999986;190,098999;308,4985657;48,52298737;123,5770874;192,2697906;166,6621399
1/10/2021 0:28;922,8859863;-352,3233643;62,93000031;924,3094482;5,128333092;464,3971252;43,40159988;2,054150343;5504,526367;4631,555664;30,15467453;84,15380859;316,1372375;1128,918213;855,8303833;96,36840057;0,639999986;190,098999;308,4985657;48,52298737;131,9680786;192,2697906;166,6621399
